"module" "comp" "comp_group" "noise" "score" "conserved" "module_size"
"2160" "black" "h5" "h" 2 5.1179 FALSE 971
"2161" "red" "a1" "a" 0.1 12.0994 TRUE 990
"2162" "red" "a1" "a" 0.5 11.6931 TRUE 990
"2163" "red" "a1" "a" 1 9.5574 FALSE 990
"2164" "red" "a1" "a" 2 8.3434 FALSE 990
"2165" "red" "a2" "a" 0.1 11.8564 TRUE 990
"2166" "red" "a2" "a" 0.5 11.3309 TRUE 990
"2167" "red" "a2" "a" 1 9.5883 FALSE 990
"2168" "red" "a2" "a" 2 7.2592 FALSE 990
"2169" "red" "a3" "a" 0.1 10.953 TRUE 990
"2170" "red" "a3" "a" 0.5 10.5686 TRUE 990
"2171" "red" "a3" "a" 1 8.9217 FALSE 990
"2172" "red" "a3" "a" 2 7.8623 FALSE 990
"2173" "red" "a4" "a" 0.1 10.6048 TRUE 990
"2174" "red" "a4" "a" 0.5 10.5013 TRUE 990
"2175" "red" "a4" "a" 1 8.4782 FALSE 990
"2176" "red" "a4" "a" 2 6.7399 FALSE 990
"2177" "red" "a5" "a" 0.1 11.9226 TRUE 990
"2178" "red" "a5" "a" 0.5 11.6194 TRUE 990
"2179" "red" "a5" "a" 1 9.1662 FALSE 990
"2180" "red" "a5" "a" 2 8.2384 FALSE 990
"2181" "red" "c1" "c" 0.1 11.9757 TRUE 990
"2182" "red" "c1" "c" 0.5 11.7285 TRUE 990
"2183" "red" "c1" "c" 1 10.1626 TRUE 990
"2184" "red" "c1" "c" 2 7.3654 FALSE 990
"2185" "red" "c2" "c" 0.1 11.9571 TRUE 990
"2186" "red" "c2" "c" 0.5 11.6306 TRUE 990
"2187" "red" "c2" "c" 1 9.253 FALSE 990
"2188" "red" "c2" "c" 2 7.6172 FALSE 990
"2189" "red" "c3" "c" 0.1 11.9736 TRUE 990
"2190" "red" "c3" "c" 0.5 11.4665 TRUE 990
"2191" "red" "c3" "c" 1 10.0108 TRUE 990
"2192" "red" "c3" "c" 2 7.9038 FALSE 990
"2193" "red" "c4" "c" 0.1 12.3611 TRUE 990
"2194" "red" "c4" "c" 0.5 12.1983 TRUE 990
"2195" "red" "c4" "c" 1 10.1389 TRUE 990
"2196" "red" "c4" "c" 2 8.6104 FALSE 990
"2197" "red" "c5" "c" 0.1 12.5865 TRUE 990
"2198" "red" "c5" "c" 0.5 12.3891 TRUE 990
"2199" "red" "c5" "c" 1 9.8438 FALSE 990
"2200" "red" "c5" "c" 2 7.7177 FALSE 990
"2201" "red" "h1" "h" 0.1 12.1916 TRUE 990
"2202" "red" "h1" "h" 0.5 11.7864 TRUE 990
"2203" "red" "h1" "h" 1 9.9257 FALSE 990
"2204" "red" "h1" "h" 2 8.1062 FALSE 990
"2205" "red" "h2" "h" 0.1 11.8532 TRUE 990
"2206" "red" "h2" "h" 0.5 11.8511 TRUE 990
"2207" "red" "h2" "h" 1 9.9707 FALSE 990
"2208" "red" "h2" "h" 2 7.859 FALSE 990
"2209" "red" "h3" "h" 0.1 12.1908 TRUE 990
"2210" "red" "h3" "h" 0.5 11.7234 TRUE 990
"2211" "red" "h3" "h" 1 9.5482 FALSE 990
"2212" "red" "h3" "h" 2 7.9798 FALSE 990
"2213" "red" "h4" "h" 0.1 12.1121 TRUE 990
"2214" "red" "h4" "h" 0.5 11.6821 TRUE 990
"2215" "red" "h4" "h" 1 9.3846 FALSE 990
"2216" "red" "h4" "h" 2 8.4428 FALSE 990
"2217" "red" "h5" "h" 0.1 11.785 TRUE 990
"2218" "red" "h5" "h" 0.5 11.6572 TRUE 990
"2219" "red" "h5" "h" 1 9.8431 FALSE 990
"2220" "red" "h5" "h" 2 7.6864 FALSE 990
"2221" "green" "a1" "a" 0.1 27.4445 TRUE 1446
"2222" "green" "a1" "a" 0.5 28.0856 TRUE 1446
"2223" "green" "a1" "a" 1 25.1815 TRUE 1446
"2224" "green" "a1" "a" 2 23.5539 TRUE 1446
"2225" "green" "a2" "a" 0.1 27.3772 TRUE 1446
"2226" "green" "a2" "a" 0.5 27.1408 TRUE 1446
"2227" "green" "a2" "a" 1 23.434 TRUE 1446
"2228" "green" "a2" "a" 2 19.6206 TRUE 1446
"2229" "green" "a3" "a" 0.1 27.0961 TRUE 1446
"2230" "green" "a3" "a" 0.5 26.9599 TRUE 1446
"2231" "green" "a3" "a" 1 23.6493 TRUE 1446
"2232" "green" "a3" "a" 2 20.4674 TRUE 1446
"2233" "green" "a4" "a" 0.1 22.2106 TRUE 1446
"2234" "green" "a4" "a" 0.5 22.2046 TRUE 1446
"2235" "green" "a4" "a" 1 21.8923 TRUE 1446
"2236" "green" "a4" "a" 2 16.6622 TRUE 1446
"2237" "green" "a5" "a" 0.1 34.975 TRUE 1446
"2238" "green" "a5" "a" 0.5 33.9322 TRUE 1446
"2239" "green" "a5" "a" 1 30.713 TRUE 1446
"2240" "green" "a5" "a" 2 24.1735 TRUE 1446
"2241" "green" "c1" "c" 0.1 29.3484 TRUE 1446
"2242" "green" "c1" "c" 0.5 29.4224 TRUE 1446
"2243" "green" "c1" "c" 1 27.0228 TRUE 1446
"2244" "green" "c1" "c" 2 21.9837 TRUE 1446
"2245" "green" "c2" "c" 0.1 29.197 TRUE 1446
"2246" "green" "c2" "c" 0.5 29.5141 TRUE 1446
"2247" "green" "c2" "c" 1 24.1825 TRUE 1446
"2248" "green" "c2" "c" 2 22.9627 TRUE 1446
"2249" "green" "c3" "c" 0.1 24.5174 TRUE 1446
"2250" "green" "c3" "c" 0.5 24.4567 TRUE 1446
"2251" "green" "c3" "c" 1 23.6138 TRUE 1446
"2252" "green" "c3" "c" 2 20.8945 TRUE 1446
"2253" "green" "c4" "c" 0.1 27.2667 TRUE 1446
"2254" "green" "c4" "c" 0.5 27.7818 TRUE 1446
"2255" "green" "c4" "c" 1 25.3179 TRUE 1446
"2256" "green" "c4" "c" 2 22.0656 TRUE 1446
"2257" "green" "c5" "c" 0.1 28.5854 TRUE 1446
"2258" "green" "c5" "c" 0.5 28.1201 TRUE 1446
"2259" "green" "c5" "c" 1 25.9519 TRUE 1446
"2260" "green" "c5" "c" 2 21.8584 TRUE 1446
"2261" "green" "h1" "h" 0.1 27.5628 TRUE 1446
"2262" "green" "h1" "h" 0.5 27.8289 TRUE 1446
"2263" "green" "h1" "h" 1 24.8048 TRUE 1446
"2264" "green" "h1" "h" 2 21.6336 TRUE 1446
"2265" "green" "h2" "h" 0.1 28.4017 TRUE 1446
"2266" "green" "h2" "h" 0.5 28.1702 TRUE 1446
"2267" "green" "h2" "h" 1 27.2428 TRUE 1446
"2268" "green" "h2" "h" 2 21.2314 TRUE 1446
"2269" "green" "h3" "h" 0.1 28.5886 TRUE 1446
"2270" "green" "h3" "h" 0.5 28.0648 TRUE 1446
"2271" "green" "h3" "h" 1 23.973 TRUE 1446
"2272" "green" "h3" "h" 2 21.1523 TRUE 1446
"2273" "green" "h4" "h" 0.1 28.981 TRUE 1446
"2274" "green" "h4" "h" 0.5 28.5674 TRUE 1446
"2275" "green" "h4" "h" 1 27.3281 TRUE 1446
"2276" "green" "h4" "h" 2 23.0404 TRUE 1446
"2277" "green" "h5" "h" 0.1 25.726 TRUE 1446
"2278" "green" "h5" "h" 0.5 25.7609 TRUE 1446
"2279" "green" "h5" "h" 1 24.1441 TRUE 1446
"2280" "green" "h5" "h" 2 20.3619 TRUE 1446
"2281" "yellow" "a1" "a" 0.1 NA NA 1451
"2282" "yellow" "a1" "a" 0.5 NA NA 1451
"2283" "yellow" "a1" "a" 1 NA NA 1451
"2284" "yellow" "a1" "a" 2 NA NA 1451
"2285" "yellow" "a2" "a" 0.1 NA NA 1451
"2286" "yellow" "a2" "a" 0.5 NA NA 1451
"2287" "yellow" "a2" "a" 1 NA NA 1451
"2288" "yellow" "a2" "a" 2 NA NA 1451
"2289" "yellow" "a3" "a" 0.1 NA NA 1451
"2290" "yellow" "a3" "a" 0.5 NA NA 1451
"2291" "yellow" "a3" "a" 1 NA NA 1451
"2292" "yellow" "a3" "a" 2 NA NA 1451
"2293" "yellow" "a4" "a" 0.1 NA NA 1451
"2294" "yellow" "a4" "a" 0.5 NA NA 1451
"2295" "yellow" "a4" "a" 1 NA NA 1451
"2296" "yellow" "a4" "a" 2 NA NA 1451
"2297" "yellow" "a5" "a" 0.1 NA NA 1451
"2298" "yellow" "a5" "a" 0.5 NA NA 1451
"2299" "yellow" "a5" "a" 1 NA NA 1451
"2300" "yellow" "a5" "a" 2 NA NA 1451
"2301" "yellow" "c1" "c" 0.1 NA NA 1451
"2302" "yellow" "c1" "c" 0.5 NA NA 1451
"2303" "yellow" "c1" "c" 1 NA NA 1451
"2304" "yellow" "c1" "c" 2 NA NA 1451
"2305" "yellow" "c2" "c" 0.1 NA NA 1451
"2306" "yellow" "c2" "c" 0.5 NA NA 1451
"2307" "yellow" "c2" "c" 1 NA NA 1451
"2308" "yellow" "c2" "c" 2 NA NA 1451
"2309" "yellow" "c3" "c" 0.1 NA NA 1451
"2310" "yellow" "c3" "c" 0.5 NA NA 1451
"2311" "yellow" "c3" "c" 1 NA NA 1451
"2312" "yellow" "c3" "c" 2 NA NA 1451
"2313" "yellow" "c4" "c" 0.1 NA NA 1451
"2314" "yellow" "c4" "c" 0.5 NA NA 1451
"2315" "yellow" "c4" "c" 1 NA NA 1451
"2316" "yellow" "c4" "c" 2 NA NA 1451
"2317" "yellow" "c5" "c" 0.1 NA NA 1451
"2318" "yellow" "c5" "c" 0.5 NA NA 1451
"2319" "yellow" "c5" "c" 1 NA NA 1451
"2320" "yellow" "c5" "c" 2 NA NA 1451
"2321" "yellow" "h1" "h" 0.1 NA NA 1451
"2322" "yellow" "h1" "h" 0.5 NA NA 1451
"2323" "yellow" "h1" "h" 1 NA NA 1451
"2324" "yellow" "h1" "h" 2 NA NA 1451
"2325" "yellow" "h2" "h" 0.1 NA NA 1451
"2326" "yellow" "h2" "h" 0.5 NA NA 1451
"2327" "yellow" "h2" "h" 1 NA NA 1451
"2328" "yellow" "h2" "h" 2 NA NA 1451
"2329" "yellow" "h3" "h" 0.1 NA NA 1451
"2330" "yellow" "h3" "h" 0.5 NA NA 1451
"2331" "yellow" "h3" "h" 1 NA NA 1451
"2332" "yellow" "h3" "h" 2 NA NA 1451
"2333" "yellow" "h4" "h" 0.1 NA NA 1451
"2334" "yellow" "h4" "h" 0.5 NA NA 1451
"2335" "yellow" "h4" "h" 1 NA NA 1451
"2336" "yellow" "h4" "h" 2 NA NA 1451
"2337" "yellow" "h5" "h" 0.1 NA NA 1451
"2338" "yellow" "h5" "h" 0.5 NA NA 1451
"2339" "yellow" "h5" "h" 1 NA NA 1451
"2340" "yellow" "h5" "h" 2 NA NA 1451
"2341" "brown" "a1" "a" 0.1 11.1162 TRUE 1490
"2342" "brown" "a1" "a" 0.5 10.1865 TRUE 1490
"2343" "brown" "a1" "a" 1 6.8137 FALSE 1490
"2344" "brown" "a1" "a" 2 4.9431 FALSE 1490
"2345" "brown" "a2" "a" 0.1 10.5038 TRUE 1490
"2346" "brown" "a2" "a" 0.5 10.2681 TRUE 1490
"2347" "brown" "a2" "a" 1 6.5115 FALSE 1490
"2348" "brown" "a2" "a" 2 5.1161 FALSE 1490
"2349" "brown" "a3" "a" 0.1 10.736 TRUE 1490
"2350" "brown" "a3" "a" 0.5 10.0068 TRUE 1490
"2351" "brown" "a3" "a" 1 7.0578 FALSE 1490
"2352" "brown" "a3" "a" 2 4.9025 FALSE 1490
"2353" "brown" "a4" "a" 0.1 11.0352 TRUE 1490
"2354" "brown" "a4" "a" 0.5 10.1419 TRUE 1490
"2355" "brown" "a4" "a" 1 7.0658 FALSE 1490
"2356" "brown" "a4" "a" 2 4.8567 FALSE 1490
"2357" "brown" "a5" "a" 0.1 10.3931 TRUE 1490
"2358" "brown" "a5" "a" 0.5 9.2612 FALSE 1490
"2359" "brown" "a5" "a" 1 6.567 FALSE 1490
"2360" "brown" "a5" "a" 2 4.8893 FALSE 1490
"2361" "brown" "c1" "c" 0.1 10.8707 TRUE 1490
"2362" "brown" "c1" "c" 0.5 10.1012 TRUE 1490
"2363" "brown" "c1" "c" 1 6.9263 FALSE 1490
"2364" "brown" "c1" "c" 2 4.7486 FALSE 1490
"2365" "brown" "c2" "c" 0.1 10.7689 TRUE 1490
"2366" "brown" "c2" "c" 0.5 10.2388 TRUE 1490
"2367" "brown" "c2" "c" 1 6.8515 FALSE 1490
"2368" "brown" "c2" "c" 2 4.6694 FALSE 1490
"2369" "brown" "c3" "c" 0.1 10.762 TRUE 1490
"2370" "brown" "c3" "c" 0.5 10.4761 TRUE 1490
"2371" "brown" "c3" "c" 1 6.8554 FALSE 1490
"2372" "brown" "c3" "c" 2 4.7914 FALSE 1490
"2373" "brown" "c4" "c" 0.1 10.826 TRUE 1490
"2374" "brown" "c4" "c" 0.5 10.2637 TRUE 1490
"2375" "brown" "c4" "c" 1 7.18 FALSE 1490
"2376" "brown" "c4" "c" 2 4.6805 FALSE 1490
"2377" "brown" "c5" "c" 0.1 10.7672 TRUE 1490
"2378" "brown" "c5" "c" 0.5 10.3182 TRUE 1490
"2379" "brown" "c5" "c" 1 6.9294 FALSE 1490
"2380" "brown" "c5" "c" 2 4.5436 FALSE 1490
"2381" "brown" "h1" "h" 0.1 10.6611 TRUE 1490
"2382" "brown" "h1" "h" 0.5 9.904 FALSE 1490
"2383" "brown" "h1" "h" 1 6.7594 FALSE 1490
"2384" "brown" "h1" "h" 2 5.0915 FALSE 1490
"2385" "brown" "h2" "h" 0.1 10.7753 TRUE 1490
"2386" "brown" "h2" "h" 0.5 10.3175 TRUE 1490
"2387" "brown" "h2" "h" 1 7.109 FALSE 1490
"2388" "brown" "h2" "h" 2 4.9697 FALSE 1490
"2389" "brown" "h3" "h" 0.1 10.7474 TRUE 1490
"2390" "brown" "h3" "h" 0.5 10.0346 TRUE 1490
"2391" "brown" "h3" "h" 1 6.8919 FALSE 1490
"2392" "brown" "h3" "h" 2 4.8934 FALSE 1490
"2393" "brown" "h4" "h" 0.1 11.1145 TRUE 1490
"2394" "brown" "h4" "h" 0.5 10.1611 TRUE 1490
"2395" "brown" "h4" "h" 1 7.2304 FALSE 1490
"2396" "brown" "h4" "h" 2 4.9104 FALSE 1490
"2397" "brown" "h5" "h" 0.1 10.723 TRUE 1490
"2398" "brown" "h5" "h" 0.5 9.9823 FALSE 1490
"2399" "brown" "h5" "h" 1 7.0087 FALSE 1490
"2400" "brown" "h5" "h" 2 5.116 FALSE 1490
"2401" "blue" "a1" "a" 0.1 10.6164 TRUE 1495
"2402" "blue" "a1" "a" 0.5 10.3104 TRUE 1495
"2403" "blue" "a1" "a" 1 8.376 FALSE 1495
"2404" "blue" "a1" "a" 2 5.8454 FALSE 1495
"2405" "blue" "a2" "a" 0.1 10.5675 TRUE 1495
"2406" "blue" "a2" "a" 0.5 10.6247 TRUE 1495
"2407" "blue" "a2" "a" 1 7.7618 FALSE 1495
"2408" "blue" "a2" "a" 2 6.1959 FALSE 1495
"2409" "blue" "a3" "a" 0.1 11.2709 TRUE 1495
"2410" "blue" "a3" "a" 0.5 10.879 TRUE 1495
"2411" "blue" "a3" "a" 1 8.2268 FALSE 1495
"2412" "blue" "a3" "a" 2 6.3073 FALSE 1495
"2413" "blue" "a4" "a" 0.1 10.8039 TRUE 1495
"2414" "blue" "a4" "a" 0.5 10.8301 TRUE 1495
"2415" "blue" "a4" "a" 1 8.7609 FALSE 1495
"2416" "blue" "a4" "a" 2 6.8817 FALSE 1495
"2417" "blue" "a5" "a" 0.1 11.8762 TRUE 1495
"2418" "blue" "a5" "a" 0.5 11.1384 TRUE 1495
"2419" "blue" "a5" "a" 1 8.9944 FALSE 1495
"2420" "blue" "a5" "a" 2 7.025 FALSE 1495
"2421" "blue" "c1" "c" 0.1 10.9473 TRUE 1495
"2422" "blue" "c1" "c" 0.5 10.3632 TRUE 1495
"2423" "blue" "c1" "c" 1 7.9994 FALSE 1495
"2424" "blue" "c1" "c" 2 6.4473 FALSE 1495
"2425" "blue" "c2" "c" 0.1 10.9439 TRUE 1495
"2426" "blue" "c2" "c" 0.5 10.6615 TRUE 1495
"2427" "blue" "c2" "c" 1 8.3906 FALSE 1495
"2428" "blue" "c2" "c" 2 6.868 FALSE 1495
"2429" "blue" "c3" "c" 0.1 11.0666 TRUE 1495
"2430" "blue" "c3" "c" 0.5 10.6111 TRUE 1495
"2431" "blue" "c3" "c" 1 8.4915 FALSE 1495
"2432" "blue" "c3" "c" 2 6.9382 FALSE 1495
"2433" "blue" "c4" "c" 0.1 10.9107 TRUE 1495
"2434" "blue" "c4" "c" 0.5 10.905 TRUE 1495
"2435" "blue" "c4" "c" 1 8.8791 FALSE 1495
"2436" "blue" "c4" "c" 2 6.6148 FALSE 1495
"2437" "blue" "c5" "c" 0.1 10.9052 TRUE 1495
"2438" "blue" "c5" "c" 0.5 10.6016 TRUE 1495
"2439" "blue" "c5" "c" 1 8.187 FALSE 1495
"2440" "blue" "c5" "c" 2 7.0965 FALSE 1495
"2441" "blue" "h1" "h" 0.1 10.7261 TRUE 1495
"2442" "blue" "h1" "h" 0.5 10.3427 TRUE 1495
"2443" "blue" "h1" "h" 1 8.0881 FALSE 1495
"2444" "blue" "h1" "h" 2 6.015 FALSE 1495
"2445" "blue" "h2" "h" 0.1 10.8119 TRUE 1495
"2446" "blue" "h2" "h" 0.5 10.9534 TRUE 1495
"2447" "blue" "h2" "h" 1 8.1602 FALSE 1495
"2448" "blue" "h2" "h" 2 6.3356 FALSE 1495
"2449" "blue" "h3" "h" 0.1 11.5161 TRUE 1495
"2450" "blue" "h3" "h" 0.5 10.8422 TRUE 1495
"2451" "blue" "h3" "h" 1 8.6444 FALSE 1495
"2452" "blue" "h3" "h" 2 6.6503 FALSE 1495
"2453" "blue" "h4" "h" 0.1 10.5044 TRUE 1495
"2454" "blue" "h4" "h" 0.5 10.3948 TRUE 1495
"2455" "blue" "h4" "h" 1 8.6699 FALSE 1495
"2456" "blue" "h4" "h" 2 7.2105 FALSE 1495
"2457" "blue" "h5" "h" 0.1 10.6476 TRUE 1495
"2458" "blue" "h5" "h" 0.5 10.7466 TRUE 1495
"2459" "blue" "h5" "h" 1 8.263 FALSE 1495
"2460" "blue" "h5" "h" 2 6.9104 FALSE 1495
"2461" "turquoise" "a1" "a" 0.1 11.2805 TRUE 2270
"2462" "turquoise" "a1" "a" 0.5 10.9721 TRUE 2270
"2463" "turquoise" "a1" "a" 1 8.6144 FALSE 2270
"2464" "turquoise" "a1" "a" 2 6.6435 FALSE 2270
"2465" "turquoise" "a2" "a" 0.1 10.9995 TRUE 2270
"2466" "turquoise" "a2" "a" 0.5 10.658 TRUE 2270
"2467" "turquoise" "a2" "a" 1 8.0884 FALSE 2270
"2468" "turquoise" "a2" "a" 2 6.7818 FALSE 2270
"2469" "turquoise" "a3" "a" 0.1 10.9916 TRUE 2270
"2470" "turquoise" "a3" "a" 0.5 10.8946 TRUE 2270
"2471" "turquoise" "a3" "a" 1 8.4628 FALSE 2270
"2472" "turquoise" "a3" "a" 2 6.332 FALSE 2270
"2473" "turquoise" "a4" "a" 0.1 11.1688 TRUE 2270
"2474" "turquoise" "a4" "a" 0.5 10.3071 TRUE 2270
"2475" "turquoise" "a4" "a" 1 7.9421 FALSE 2270
"2476" "turquoise" "a4" "a" 2 6.7233 FALSE 2270
"2477" "turquoise" "a5" "a" 0.1 11.3267 TRUE 2270
"2478" "turquoise" "a5" "a" 0.5 11.0806 TRUE 2270
"2479" "turquoise" "a5" "a" 1 8.2525 FALSE 2270
"2480" "turquoise" "a5" "a" 2 6.5363 FALSE 2270
"2481" "turquoise" "c1" "c" 0.1 11.0018 TRUE 2270
"2482" "turquoise" "c1" "c" 0.5 10.5437 TRUE 2270
"2483" "turquoise" "c1" "c" 1 8.3731 FALSE 2270
"2484" "turquoise" "c1" "c" 2 6.0452 FALSE 2270
"2485" "turquoise" "c2" "c" 0.1 11.8615 TRUE 2270
"2486" "turquoise" "c2" "c" 0.5 11.7126 TRUE 2270
"2487" "turquoise" "c2" "c" 1 8.9635 FALSE 2270
"2488" "turquoise" "c2" "c" 2 6.2754 FALSE 2270
"2489" "turquoise" "c3" "c" 0.1 12.0195 TRUE 2270
"2490" "turquoise" "c3" "c" 0.5 11.8473 TRUE 2270
"2491" "turquoise" "c3" "c" 1 8.9097 FALSE 2270
"2492" "turquoise" "c3" "c" 2 7.2958 FALSE 2270
"2493" "turquoise" "c4" "c" 0.1 10.4304 TRUE 2270
"2494" "turquoise" "c4" "c" 0.5 10.2688 TRUE 2270
"2495" "turquoise" "c4" "c" 1 7.6232 FALSE 2270
"2496" "turquoise" "c4" "c" 2 6.5645 FALSE 2270
"2497" "turquoise" "c5" "c" 0.1 10.6917 TRUE 2270
"2498" "turquoise" "c5" "c" 0.5 10.0617 TRUE 2270
"2499" "turquoise" "c5" "c" 1 8.777 FALSE 2270
"2500" "turquoise" "c5" "c" 2 7.0238 FALSE 2270
"2501" "turquoise" "h1" "h" 0.1 11.3082 TRUE 2270
"2502" "turquoise" "h1" "h" 0.5 11.1596 TRUE 2270
"2503" "turquoise" "h1" "h" 1 8.1459 FALSE 2270
"2504" "turquoise" "h1" "h" 2 6.2492 FALSE 2270
"2505" "turquoise" "h2" "h" 0.1 11.2502 TRUE 2270
"2506" "turquoise" "h2" "h" 0.5 10.6616 TRUE 2270
"2507" "turquoise" "h2" "h" 1 8.3229 FALSE 2270
"2508" "turquoise" "h2" "h" 2 6.3239 FALSE 2270
"2509" "turquoise" "h3" "h" 0.1 12.0558 TRUE 2270
"2510" "turquoise" "h3" "h" 0.5 11.0339 TRUE 2270
"2511" "turquoise" "h3" "h" 1 8.7605 FALSE 2270
"2512" "turquoise" "h3" "h" 2 7.0088 FALSE 2270
"2513" "turquoise" "h4" "h" 0.1 11.5135 TRUE 2270
"2514" "turquoise" "h4" "h" 0.5 10.8332 TRUE 2270
"2515" "turquoise" "h4" "h" 1 8.1337 FALSE 2270
"2516" "turquoise" "h4" "h" 2 6.5937 FALSE 2270
"2517" "turquoise" "h5" "h" 0.1 11.7829 TRUE 2270
"2518" "turquoise" "h5" "h" 0.5 11.0698 TRUE 2270
"2519" "turquoise" "h5" "h" 1 8.6598 FALSE 2270
"2520" "turquoise" "h5" "h" 2 6.7688 FALSE 2270
