"preprocessed" "module_detected" "compared" "submodule_detected"
"DIABRO_021079" TRUE "darkmagenta" TRUE "brown"
"DIABRO_021080" TRUE "black" TRUE "turquoise"
"DIABRO_021081" TRUE "orange" TRUE "yellow"
"DIABRO_021082" TRUE "brown" TRUE "brown"
"DIABRO_021083" TRUE "magenta" TRUE "red"
"DIABRO_021084" TRUE "cyan" TRUE "turquoise"
"DIABRO_021088" TRUE "salmon" TRUE "greenyellow"
"DIABRO_021089" TRUE "orange" TRUE "turquoise"
"DIABRO_021091" TRUE "brown" TRUE "turquoise"
"DIABRO_021092" TRUE "green" TRUE "turquoise"
"DIABRO_021093" TRUE "lightgreen" TRUE "turquoise"
"DIABRO_021095" TRUE "cyan" TRUE "turquoise"
"DIABRO_021098" TRUE "yellow" TRUE "grey60"
"DIABRO_021099" TRUE "cyan" TRUE "blue"
"DIABRO_021100" TRUE "cyan" TRUE "blue"
"DIABRO_021101" TRUE "midnightblue" TRUE "blue"
"DIABRO_021102" TRUE "brown" TRUE "yellow"
"DIABRO_021103" TRUE "blue" TRUE "darkgrey"
"DIABRO_021104" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021105" TRUE "turquoise" TRUE "blue"
"DIABRO_021106" TRUE "blue" TRUE "orange"
"DIABRO_021108" TRUE "green" TRUE "turquoise"
"DIABRO_021111" TRUE "green" TRUE "turquoise"
"DIABRO_021112" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021114" TRUE "darkred" TRUE "blue"
"DIABRO_021115" TRUE "purple" TRUE "magenta"
"DIABRO_021116" TRUE "green" TRUE "turquoise"
"DIABRO_021117" TRUE "lightyellow" TRUE "blue"
"DIABRO_021119" TRUE "pink" TRUE "purple"
"DIABRO_021120" TRUE "blue" TRUE "salmon"
"DIABRO_021121" TRUE "orange" TRUE "yellow"
"DIABRO_021122" TRUE "grey60" TRUE "turquoise"
"DIABRO_021127" TRUE "green" TRUE "turquoise"
"DIABRO_021130" TRUE "red" TRUE "turquoise"
"DIABRO_021131" TRUE "orangered4" TRUE "turquoise"
"DIABRO_021132" TRUE "brown" TRUE "blue"
"DIABRO_021133" TRUE "red" TRUE "yellow"
"DIABRO_021134" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021135" TRUE "turquoise" TRUE "blue"
"DIABRO_021138" TRUE "darkred" TRUE "turquoise"
"DIABRO_021139" TRUE "lightcyan" TRUE "red"
"DIABRO_021144" TRUE "skyblue3" TRUE "blue"
"DIABRO_021145" TRUE "green" TRUE "turquoise"
"DIABRO_021146" TRUE "lightcyan" TRUE "blue"
"DIABRO_021147" TRUE "brown" TRUE "turquoise"
"DIABRO_021148" TRUE "brown" TRUE "white"
"DIABRO_021149" TRUE "tan" TRUE "turquoise"
"DIABRO_021150" TRUE "brown" TRUE "turquoise"
"DIABRO_021151" TRUE "cyan" TRUE "turquoise"
"DIABRO_021152" TRUE "brown" TRUE "turquoise"
"DIABRO_021153" TRUE "brown" TRUE "turquoise"
"DIABRO_021154" TRUE "darkorange" TRUE "turquoise"
"DIABRO_021155" TRUE "royalblue" TRUE "turquoise"
"DIABRO_021156" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_021157" TRUE "brown" TRUE "darkturquoise"
"DIABRO_021158" TRUE "orangered4" TRUE "turquoise"
"DIABRO_021159" TRUE "salmon" TRUE "blue"
"DIABRO_021160" TRUE "pink" TRUE "greenyellow"
"DIABRO_021161" TRUE "blue" TRUE "saddlebrown"
"DIABRO_021162" TRUE "yellow" TRUE "purple"
"DIABRO_021163" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021164" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_021165" TRUE "greenyellow" TRUE "blue"
"DIABRO_021166" TRUE "darkmagenta" TRUE "blue"
"DIABRO_021169" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021170" TRUE "magenta" TRUE "turquoise"
"DIABRO_021171" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_021173" TRUE "purple" TRUE "blue"
"DIABRO_021174" TRUE "lightcyan" TRUE "blue"
"DIABRO_021176" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021178" TRUE "red" TRUE "brown"
"DIABRO_021179" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021180" TRUE "pink" TRUE "green"
"DIABRO_021181" TRUE "yellow" TRUE "black"
"DIABRO_021182" TRUE "steelblue" TRUE "brown"
"DIABRO_021183" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_021184" TRUE "sienna3" TRUE "blue"
"DIABRO_021185" TRUE "red" TRUE "turquoise"
"DIABRO_021186" TRUE "brown" TRUE "purple"
"DIABRO_021187" TRUE "paleturquoise" TRUE "blue"
"DIABRO_021190" TRUE "turquoise" TRUE "blue"
"DIABRO_021191" TRUE "skyblue" TRUE "yellow"
"DIABRO_021193" TRUE "yellow" TRUE "darkgreen"
"DIABRO_021194" TRUE "grey60" TRUE "blue"
"DIABRO_021195" TRUE "magenta" TRUE "turquoise"
"DIABRO_021196" TRUE "darkred" TRUE "blue"
"DIABRO_021197" TRUE "darkred" TRUE "blue"
"DIABRO_021198" TRUE "skyblue" TRUE "red"
"DIABRO_021199" TRUE "lightyellow" TRUE "blue"
"DIABRO_021200" TRUE "darkmagenta" TRUE "turquoise"
"DIABRO_021201" TRUE "red" TRUE "turquoise"
"DIABRO_021202" TRUE "tan" TRUE "black"
"DIABRO_021203" TRUE "midnightblue" TRUE "brown"
"DIABRO_021204" TRUE "sienna3" TRUE "turquoise"
"DIABRO_021205" TRUE "yellow" TRUE "turquoise"
"DIABRO_021206" TRUE "brown" TRUE "saddlebrown"
"DIABRO_021208" TRUE "brown" TRUE "turquoise"
"DIABRO_021209" TRUE "darkmagenta" TRUE "yellow"
"DIABRO_021210" TRUE "darkred" TRUE "yellow"
"DIABRO_021212" TRUE "turquoise" TRUE "lightcyan"
"DIABRO_021213" TRUE "grey60" TRUE "turquoise"
"DIABRO_021214" TRUE "lightgreen" TRUE "blue"
"DIABRO_021215" TRUE "brown" TRUE "darkorange"
"DIABRO_021216" TRUE "steelblue" TRUE "turquoise"
"DIABRO_021217" TRUE "turquoise" TRUE "lightcyan"
"DIABRO_021219" TRUE "salmon" TRUE "green"
"DIABRO_021220" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021221" TRUE "salmon" TRUE "blue"
"DIABRO_021222" TRUE "pink" TRUE "blue"
"DIABRO_021223" TRUE "red" TRUE "pink"
"DIABRO_021224" TRUE "yellow" TRUE "black"
"DIABRO_021225" TRUE "darkred" TRUE "black"
"DIABRO_021226" TRUE "yellow" TRUE "red"
"DIABRO_021228" TRUE "midnightblue" TRUE "blue"
"DIABRO_021229" TRUE "darkred" TRUE "brown"
"DIABRO_021230" TRUE "midnightblue" TRUE "blue"
"DIABRO_021231" TRUE "tan" TRUE "blue"
"DIABRO_021233" TRUE "midnightblue" TRUE "blue"
"DIABRO_021234" TRUE "white" TRUE "blue"
"DIABRO_021235" TRUE "white" TRUE "blue"
"DIABRO_021237" TRUE "pink" TRUE "lightyellow"
"DIABRO_021238" TRUE "salmon" TRUE "green"
"DIABRO_021239" TRUE "salmon" TRUE "green"
"DIABRO_021241" TRUE "pink" TRUE "turquoise"
"DIABRO_021242" TRUE "magenta" TRUE "turquoise"
"DIABRO_021245" TRUE "turquoise" TRUE "magenta"
"DIABRO_021246" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021247" TRUE "black" TRUE "lightgreen"
"DIABRO_021248" TRUE "pink" TRUE "brown"
"DIABRO_021250" TRUE "blue" TRUE "darkorange"
"DIABRO_021251" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021252" TRUE "royalblue" TRUE "blue"
"DIABRO_021253" TRUE "pink" TRUE "red"
"DIABRO_021254" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_021256" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021258" TRUE "darkolivegreen" TRUE "red"
"DIABRO_021259" TRUE "purple" TRUE "blue"
"DIABRO_021260" TRUE "purple" TRUE "brown"
"DIABRO_021261" TRUE "darkmagenta" TRUE "turquoise"
"DIABRO_021262" TRUE "turquoise" TRUE "black"
"DIABRO_021263" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021264" TRUE "purple" TRUE "black"
"DIABRO_021265" TRUE "brown" TRUE "turquoise"
"DIABRO_021266" TRUE "grey60" TRUE "brown"
"DIABRO_021267" TRUE "turquoise" TRUE "red"
"DIABRO_021268" TRUE "yellow" TRUE "yellow"
"DIABRO_021270" TRUE "darkgrey" TRUE "pink"
"DIABRO_021271" TRUE "lightcyan" TRUE "magenta"
"DIABRO_021272" TRUE "brown" TRUE "purple"
"DIABRO_021274" TRUE "cyan" TRUE "black"
"DIABRO_021277" TRUE "red" TRUE "turquoise"
"DIABRO_021278" TRUE "tan" TRUE "turquoise"
"DIABRO_021280" TRUE "grey60" TRUE "turquoise"
"DIABRO_021286" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_021288" TRUE "lightcyan" TRUE "cyan"
"DIABRO_021289" TRUE "blue" TRUE "magenta"
"DIABRO_021290" TRUE "lightsteelblue1" TRUE "turquoise"
"DIABRO_021291" TRUE "magenta" TRUE "red"
"DIABRO_021295" TRUE "greenyellow" TRUE "green"
"DIABRO_021296" TRUE "yellow" TRUE "grey60"
"DIABRO_021297" TRUE "darkturquoise" TRUE "blue"
"DIABRO_021300" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_021302" TRUE "black" TRUE "tan"
"DIABRO_021303" TRUE "green" TRUE "turquoise"
"DIABRO_021304" TRUE "turquoise" TRUE "royalblue"
"DIABRO_021305" TRUE "blue" TRUE "grey60"
"DIABRO_021306" TRUE "darkred" TRUE "black"
"DIABRO_021307" TRUE "paleturquoise" TRUE "blue"
"DIABRO_021308" TRUE "red" TRUE "brown"
"DIABRO_021309" TRUE "yellow" TRUE "salmon"
"DIABRO_021310" TRUE "darkmagenta" TRUE "blue"
"DIABRO_021311" TRUE "yellow" TRUE "yellow"
"DIABRO_021312" TRUE "darkred" TRUE "red"
"DIABRO_021314" TRUE "red" TRUE "brown"
"DIABRO_021315" TRUE "red" TRUE "greenyellow"
"DIABRO_021316" TRUE "brown" TRUE "purple"
"DIABRO_021317" TRUE "tan" TRUE "turquoise"
"DIABRO_021318" TRUE "pink" TRUE "lightyellow"
"DIABRO_021319" TRUE "turquoise" TRUE "blue"
"DIABRO_021320" TRUE "darkmagenta" TRUE "green"
"DIABRO_021321" TRUE "blue" TRUE "steelblue"
"DIABRO_021322" TRUE "tan" TRUE "turquoise"
"DIABRO_021324" TRUE "green" TRUE "turquoise"
"DIABRO_021325" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021326" TRUE "magenta" TRUE "turquoise"
"DIABRO_021327" TRUE "lightgreen" TRUE "black"
"DIABRO_021328" TRUE "mediumpurple3" TRUE "brown"
"DIABRO_021330" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021331" TRUE "green" TRUE "turquoise"
"DIABRO_021332" TRUE "blue" TRUE "blue"
"DIABRO_021333" TRUE "skyblue3" TRUE "yellow"
"DIABRO_021336" TRUE "black" TRUE "salmon"
"DIABRO_021337" TRUE "royalblue" TRUE "turquoise"
"DIABRO_021338" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021339" TRUE "paleturquoise" TRUE "blue"
"DIABRO_021340" TRUE "pink" TRUE "turquoise"
"DIABRO_021341" TRUE "violet" TRUE "yellow"
"DIABRO_021342" TRUE "salmon" TRUE "yellow"
"DIABRO_021343" TRUE "brown" TRUE "violet"
"DIABRO_021344" TRUE "pink" TRUE "greenyellow"
"DIABRO_021345" TRUE "yellow" TRUE "brown"
"DIABRO_021346" TRUE "turquoise" TRUE "blue"
"DIABRO_021347" TRUE "turquoise" TRUE "blue"
"DIABRO_021348" TRUE "greenyellow" TRUE "blue"
"DIABRO_021349" TRUE "turquoise" TRUE "blue"
"DIABRO_021350" TRUE "darkturquoise" TRUE "red"
"DIABRO_021351" TRUE "lightcyan" TRUE "red"
"DIABRO_021352" TRUE "green" TRUE "turquoise"
"DIABRO_021353" TRUE "green" TRUE "turquoise"
"DIABRO_021354" TRUE "tan" TRUE "blue"
"DIABRO_021355" TRUE "cyan" TRUE "turquoise"
"DIABRO_021356" TRUE "turquoise" TRUE "red"
"DIABRO_021357" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021358" TRUE "yellow" TRUE "turquoise"
"DIABRO_021360" TRUE "turquoise" TRUE "blue"
"DIABRO_021361" TRUE "turquoise" TRUE "blue"
"DIABRO_021362" TRUE "salmon" TRUE "brown"
"DIABRO_021363" TRUE "tan" TRUE "turquoise"
"DIABRO_021364" TRUE "blue" TRUE "blue"
"DIABRO_021365" TRUE "turquoise" TRUE "magenta"
"DIABRO_021366" TRUE "white" TRUE "brown"
"DIABRO_021368" TRUE "orangered4" TRUE "brown"
"DIABRO_021369" TRUE "red" TRUE "turquoise"
"DIABRO_021370" TRUE "brown" TRUE "darkturquoise"
"DIABRO_021371" TRUE "blue" TRUE "yellow"
"DIABRO_021372" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021373" TRUE "magenta" TRUE "red"
"DIABRO_021374" TRUE "magenta" TRUE "red"
"DIABRO_021375" TRUE "red" TRUE "purple"
"DIABRO_021376" TRUE "greenyellow" TRUE "blue"
"DIABRO_021377" TRUE "turquoise" TRUE "brown"
"DIABRO_021378" TRUE "darkolivegreen" TRUE "yellow"
"DIABRO_021382" TRUE "tan" TRUE "turquoise"
"DIABRO_021384" TRUE "purple" TRUE "red"
"DIABRO_021385" TRUE "yellow" TRUE "salmon"
"DIABRO_021386" TRUE "salmon" TRUE "purple"
"DIABRO_021387" TRUE "grey" TRUE "grey"
"DIABRO_021388" TRUE "red" TRUE "blue"
"DIABRO_021389" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_021390" TRUE "darkred" TRUE "black"
"DIABRO_021391" TRUE "turquoise" TRUE "midnightblue"
"DIABRO_021392" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021393" TRUE "turquoise" TRUE "tan"
"DIABRO_021394" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021395" TRUE "saddlebrown" TRUE "brown"
"DIABRO_021396" TRUE "grey60" TRUE "turquoise"
"DIABRO_021397" TRUE "black" TRUE "lightcyan"
"DIABRO_021398" TRUE "magenta" TRUE "pink"
"DIABRO_021399" TRUE "cyan" TRUE "blue"
"DIABRO_021400" TRUE "violet" TRUE "blue"
"DIABRO_021401" TRUE "blue" TRUE "magenta"
"DIABRO_021402" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021403" TRUE "grey" TRUE "grey"
"DIABRO_021404" TRUE "salmon" TRUE "cyan"
"DIABRO_021405" TRUE "brown" TRUE "pink"
"DIABRO_021406" TRUE "red" TRUE "green"
"DIABRO_021407" TRUE "purple" TRUE "brown"
"DIABRO_021408" TRUE "purple" TRUE "black"
"DIABRO_021410" TRUE "grey60" TRUE "brown"
"DIABRO_021411" TRUE "steelblue" TRUE "turquoise"
"DIABRO_021412" TRUE "green" TRUE "turquoise"
"DIABRO_021413" TRUE "lightyellow" TRUE "blue"
"DIABRO_021414" TRUE "darkolivegreen" TRUE "brown"
"DIABRO_021415" TRUE "blue" TRUE "grey60"
"DIABRO_021417" TRUE "orange" TRUE "brown"
"DIABRO_021418" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_021420" TRUE "cyan" TRUE "black"
"DIABRO_021421" TRUE "darkred" TRUE "brown"
"DIABRO_021422" TRUE "yellow" TRUE "royalblue"
"DIABRO_021425" TRUE "paleturquoise" TRUE "blue"
"DIABRO_021428" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021429" TRUE "salmon" TRUE "blue"
"DIABRO_021430" TRUE "turquoise" TRUE "salmon"
"DIABRO_021431" TRUE "darkred" TRUE "turquoise"
"DIABRO_021432" TRUE "lightcyan" TRUE "pink"
"DIABRO_021433" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_021434" TRUE "darkgrey" TRUE "black"
"DIABRO_021436" TRUE "green" TRUE "turquoise"
"DIABRO_021437" TRUE "blue" TRUE "turquoise"
"DIABRO_021438" TRUE "turquoise" TRUE "red"
"DIABRO_021439" TRUE "midnightblue" TRUE "pink"
"DIABRO_021441" TRUE "brown" TRUE "purple"
"DIABRO_021442" TRUE "brown" TRUE "pink"
"DIABRO_021443" TRUE "red" TRUE "pink"
"DIABRO_021444" TRUE "brown" TRUE "royalblue"
"DIABRO_021446" TRUE "green" TRUE "turquoise"
"DIABRO_021447" TRUE "darkturquoise" TRUE "green"
"DIABRO_021448" TRUE "tan" TRUE "brown"
"DIABRO_021449" TRUE "salmon" TRUE "purple"
"DIABRO_021451" TRUE "royalblue" TRUE "black"
"DIABRO_021452" TRUE "cyan" TRUE "greenyellow"
"DIABRO_021453" TRUE "midnightblue" TRUE "yellow"
"DIABRO_021455" TRUE "steelblue" TRUE "brown"
"DIABRO_021456" TRUE "cyan" TRUE "pink"
"DIABRO_021457" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_021458" TRUE "lightsteelblue1" TRUE "turquoise"
"DIABRO_021459" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_021461" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_021462" TRUE "blue" TRUE "black"
"DIABRO_021463" TRUE "black" TRUE "blue"
"DIABRO_021464" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_021467" TRUE "red" TRUE "green"
"DIABRO_021468" TRUE "tan" TRUE "turquoise"
"DIABRO_021469" TRUE "turquoise" TRUE "blue"
"DIABRO_021470" TRUE "purple" TRUE "pink"
"DIABRO_021474" TRUE "white" TRUE "turquoise"
"DIABRO_021475" TRUE "darkturquoise" TRUE "blue"
"DIABRO_021477" TRUE "yellow" TRUE "pink"
"DIABRO_021480" TRUE "brown" TRUE "cyan"
"DIABRO_021481" TRUE "midnightblue" TRUE "pink"
"DIABRO_021482" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_021483" TRUE "green" TRUE "turquoise"
"DIABRO_021484" TRUE "grey60" TRUE "blue"
"DIABRO_021485" TRUE "brown" TRUE "green"
"DIABRO_021486" TRUE "green" TRUE "turquoise"
"DIABRO_021487" TRUE "yellow" TRUE "blue"
"DIABRO_021488" TRUE "purple" TRUE "greenyellow"
"DIABRO_021489" TRUE "purple" TRUE "black"
"DIABRO_021490" TRUE "blue" TRUE "tan"
"DIABRO_021491" TRUE "brown" TRUE "yellow"
"DIABRO_021492" TRUE "yellow" TRUE "red"
"DIABRO_021493" TRUE "salmon" TRUE "cyan"
"DIABRO_021496" TRUE "purple" TRUE "turquoise"
"DIABRO_021497" TRUE "yellow" TRUE "red"
"DIABRO_021498" TRUE "yellow" TRUE "blue"
"DIABRO_021499" TRUE "tan" TRUE "turquoise"
"DIABRO_021502" TRUE "salmon" TRUE "pink"
"DIABRO_021503" TRUE "white" TRUE "brown"
"DIABRO_021504" TRUE "paleturquoise" TRUE "yellow"
"DIABRO_021505" TRUE "green" TRUE "turquoise"
"DIABRO_021506" TRUE "brown" TRUE "salmon"
"DIABRO_021507" TRUE "darkred" TRUE "yellow"
"DIABRO_021508" TRUE "darkred" TRUE "magenta"
"DIABRO_021509" TRUE "turquoise" TRUE "midnightblue"
"DIABRO_021510" TRUE "lightgreen" TRUE "red"
"DIABRO_021511" TRUE "pink" TRUE "blue"
"DIABRO_021512" TRUE "yellow" TRUE "brown"
"DIABRO_021513" TRUE "salmon" TRUE "tan"
"DIABRO_021514" TRUE "black" TRUE "blue"
"DIABRO_021515" TRUE "grey60" TRUE "turquoise"
"DIABRO_021516" TRUE "salmon" TRUE "magenta"
"DIABRO_021517" TRUE "turquoise" TRUE "midnightblue"
"DIABRO_021518" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_021519" TRUE "turquoise" TRUE "brown"
"DIABRO_021520" TRUE "plum1" TRUE "green"
"DIABRO_021521" TRUE "yellow" TRUE "purple"
"DIABRO_021523" TRUE "yellow" TRUE "darkturquoise"
"DIABRO_021524" TRUE "black" TRUE "turquoise"
"DIABRO_021525" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_021527" TRUE "yellow" TRUE "royalblue"
"DIABRO_021528" TRUE "brown" TRUE "yellow"
"DIABRO_021529" TRUE "brown" TRUE "blue"
"DIABRO_021530" TRUE "royalblue" TRUE "turquoise"
"DIABRO_021531" TRUE "darkred" TRUE "black"
"DIABRO_021532" TRUE "yellow" TRUE "black"
"DIABRO_021533" TRUE "brown" TRUE "saddlebrown"
"DIABRO_021534" TRUE "plum1" TRUE "turquoise"
"DIABRO_021537" TRUE "green" TRUE "turquoise"
"DIABRO_021539" TRUE "grey60" TRUE "turquoise"
"DIABRO_021540" TRUE "turquoise" TRUE "blue"
"DIABRO_021541" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_021543" TRUE "turquoise" TRUE "blue"
"DIABRO_021544" TRUE "lightyellow" TRUE "blue"
"DIABRO_021545" TRUE "salmon" TRUE "yellow"
"DIABRO_021546" TRUE "purple" TRUE "greenyellow"
"DIABRO_021547" TRUE "salmon" TRUE "lightcyan"
"DIABRO_021549" TRUE "darkred" TRUE "brown"
"DIABRO_021550" TRUE "turquoise" TRUE "blue"
"DIABRO_021551" TRUE "greenyellow" TRUE "blue"
"DIABRO_021553" TRUE "grey60" TRUE "blue"
"DIABRO_021554" TRUE "red" TRUE "turquoise"
"DIABRO_021555" TRUE "cyan" TRUE "turquoise"
"DIABRO_021556" TRUE "pink" TRUE "yellow"
"DIABRO_021561" TRUE "midnightblue" TRUE "red"
"DIABRO_021562" TRUE "salmon" TRUE "green"
"DIABRO_021563" TRUE "salmon" TRUE "black"
"DIABRO_021564" TRUE "plum1" TRUE "turquoise"
"DIABRO_021565" TRUE "tan" TRUE "turquoise"
"DIABRO_021566" TRUE "brown" TRUE "white"
"DIABRO_021567" TRUE "salmon" TRUE "blue"
"DIABRO_021568" TRUE "green" TRUE "turquoise"
"DIABRO_021570" TRUE "darkolivegreen" TRUE "yellow"
"DIABRO_021571" TRUE "paleturquoise" TRUE "yellow"
"DIABRO_021574" TRUE "green" TRUE "turquoise"
"DIABRO_021577" TRUE "pink" TRUE "red"
"DIABRO_021578" TRUE "magenta" TRUE "turquoise"
"DIABRO_021580" TRUE "skyblue" TRUE "blue"
"DIABRO_021581" TRUE "blue" TRUE "black"
"DIABRO_021582" TRUE "grey" TRUE "grey"
"DIABRO_021583" TRUE "turquoise" TRUE "blue"
"DIABRO_021584" TRUE "yellow" TRUE "brown"
"DIABRO_021585" TRUE "yellow" TRUE "lightyellow"
"DIABRO_021586" TRUE "lightcyan" TRUE "brown"
"DIABRO_021587" TRUE "lightcyan" TRUE "magenta"
"DIABRO_021588" TRUE "cyan" TRUE "red"
"DIABRO_021589" TRUE "pink" TRUE "blue"
"DIABRO_021590" TRUE "purple" TRUE "turquoise"
"DIABRO_021592" TRUE "red" TRUE "pink"
"DIABRO_021593" TRUE "violet" TRUE "brown"
"DIABRO_021594" TRUE "salmon" TRUE "green"
"DIABRO_021602" TRUE "yellow" TRUE "royalblue"
"DIABRO_021603" TRUE "green" TRUE "turquoise"
"DIABRO_021606" TRUE "salmon" TRUE "tan"
"DIABRO_021607" TRUE "black" TRUE "blue"
"DIABRO_021608" TRUE "turquoise" TRUE "blue"
"DIABRO_021609" TRUE "salmon" TRUE "black"
"DIABRO_021611" TRUE "salmon" TRUE "greenyellow"
"DIABRO_021612" TRUE "blue" TRUE "red"
"DIABRO_021613" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021617" TRUE "yellowgreen" TRUE "turquoise"
"DIABRO_021619" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021620" TRUE "brown" TRUE "paleturquoise"
"DIABRO_021621" TRUE "magenta" TRUE "turquoise"
"DIABRO_021622" TRUE "midnightblue" TRUE "blue"
"DIABRO_021623" TRUE "grey" TRUE "grey"
"DIABRO_021624" TRUE "salmon" TRUE "black"
"DIABRO_021625" TRUE "yellow" TRUE "turquoise"
"DIABRO_021626" TRUE "sienna3" TRUE "turquoise"
"DIABRO_021627" TRUE "pink" TRUE "yellow"
"DIABRO_021628" TRUE "black" TRUE "turquoise"
"DIABRO_021630" TRUE "brown" TRUE "steelblue"
"DIABRO_021631" TRUE "salmon" TRUE "brown"
"DIABRO_021632" TRUE "yellow" TRUE "cyan"
"DIABRO_021633" TRUE "yellow" TRUE "turquoise"
"DIABRO_021635" TRUE "turquoise" TRUE "yellow"
"DIABRO_021636" TRUE "pink" TRUE "brown"
"DIABRO_021637" TRUE "green" TRUE "turquoise"
"DIABRO_021638" TRUE "turquoise" TRUE "blue"
"DIABRO_021640" TRUE "greenyellow" TRUE "blue"
"DIABRO_021641" TRUE "purple" TRUE "blue"
"DIABRO_021643" TRUE "turquoise" TRUE "blue"
"DIABRO_021644" TRUE "black" TRUE "red"
"DIABRO_021645" TRUE "turquoise" TRUE "purple"
"DIABRO_021646" TRUE "salmon" TRUE "blue"
"DIABRO_021647" TRUE "darkgrey" TRUE "pink"
"DIABRO_021648" TRUE "yellow" TRUE "blue"
"DIABRO_021649" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021650" TRUE "yellow" TRUE "black"
"DIABRO_021651" TRUE "darkgrey" TRUE "black"
"DIABRO_021652" TRUE "turquoise" TRUE "pink"
"DIABRO_021653" TRUE "brown" TRUE "cyan"
"DIABRO_021655" TRUE "red" TRUE "turquoise"
"DIABRO_021656" TRUE "magenta" TRUE "yellow"
"DIABRO_021657" TRUE "green" TRUE "turquoise"
"DIABRO_021659" TRUE "darkorange" TRUE "turquoise"
"DIABRO_021660" TRUE "magenta" TRUE "turquoise"
"DIABRO_021661" TRUE "magenta" TRUE "brown"
"DIABRO_021662" TRUE "skyblue3" TRUE "yellow"
"DIABRO_021665" TRUE "blue" TRUE "yellow"
"DIABRO_021667" TRUE "midnightblue" TRUE "brown"
"DIABRO_021668" TRUE "turquoise" TRUE "blue"
"DIABRO_021669" TRUE "tan" TRUE "turquoise"
"DIABRO_021670" TRUE "grey" TRUE "grey"
"DIABRO_021671" TRUE "red" TRUE "turquoise"
"DIABRO_021672" TRUE "yellow" TRUE "yellow"
"DIABRO_021674" TRUE "midnightblue" TRUE "brown"
"DIABRO_021676" TRUE "turquoise" TRUE "turquoise"
"DIABRO_021677" TRUE "purple" TRUE "blue"
"DIABRO_021679" TRUE "brown" TRUE "brown"
"DIABRO_021681" TRUE "grey60" TRUE "turquoise"
"DIABRO_021682" TRUE "red" TRUE "blue"
"DIABRO_021683" TRUE "darkgreen" TRUE "brown"
"DIABRO_021684" TRUE "turquoise" TRUE "magenta"
"DIABRO_021685" TRUE "brown" TRUE "blue"
"DIABRO_021686" TRUE "darkturquoise" TRUE "blue"
"DIABRO_021687" TRUE "cyan" TRUE "purple"
"DIABRO_021688" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_021690" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_021691" TRUE "greenyellow" TRUE "brown"
"DIABRO_021693" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_021694" TRUE "purple" TRUE "blue"
"DIABRO_021696" TRUE "cyan" TRUE "yellow"
"DIABRO_021700" TRUE "pink" TRUE "brown"
"DIABRO_021701" TRUE "brown" TRUE "blue"
"DIABRO_021702" TRUE "black" TRUE "salmon"
"DIABRO_021704" TRUE "purple" FALSE "gray"
"DIABRO_021706" TRUE "magenta" FALSE "gray"
"DIABRO_021707" TRUE "yellow" TRUE "black"
"DIABRO_021708" TRUE "brown" TRUE "royalblue"
"DIABRO_021709" TRUE "pink" TRUE "brown"
"DIABRO_021710" TRUE "greenyellow" TRUE "turquoise"
